"ANIO FISCAL","MES FISCAL","TIPO CONTRIBUYENTE","ACTIVIDAD ECONÓMICA","IMPUESTO CAUSADO (601)","IMP A PAGAR POR PERCEPCION (699)","IMP A PAGAR POR RETENCION (799)","TOTAL COMPRAS LOCALES E IMPORTAC (519)","TOTAL VENTAS Y EXPORTACIONES (419)"
"2021","2","SOCIEDADES","C107101","563346.3","422105.96","175457.53","1.043154841E7","1.679018505E7"
"2021","2","SOCIEDADES","C107102","388761.6","344204.89","58152.85","3896973.24","6288549.35"
"2021","2","SOCIEDADES","C107103","0.0","0.0","0.0","256.0","0.0"
"2021","2","SOCIEDADES","C107109","7828.11","2790.09","2672.59","149464.1","235606.09"
"2021","2","SOCIEDADES","C110301","4854254.25","3760780.78","215778.18","1.39045732E7","5.282352278E7"
"2021","2","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","3","SOCIEDADES","C105001","688678.85","592865.97","160620.78","1.791481185E7","2.449213663E7"
"2021","3","SOCIEDADES","C105002","33996.67","29782.77","9936.64","2653922.7","2985557.9"
"2021","3","SOCIEDADES","C105004","14812.62","13012.65","31038.9","2882744.66","3600638.01"
"2021","3","SOCIEDADES","C105005","1196373.89","967999.62","537811.7","1.767935001E7","2.554415512E7"
"2021","3","SOCIEDADES","C105006","92454.05","84235.94","44979.68","7442799.44","8561797.18"
"2021","3","SOCIEDADES","C105009","164342.62","125164.35","83909.37","7081243.63","9448726.77"
"2021","3","SOCIEDADES","C105010","0.0","0.0","0.0","12892.4","18220.9"
"2021","3","SOCIEDADES","C107101","729415.98","576222.38","246158.53","1.26491617E7","2.021678032E7"
"2021","3","SOCIEDADES","C107102","450858.23","390196.07","70816.6","4272810.35","7211536.89"
"2021","3","SOCIEDADES","C107103","0.0","0.0","0.0","13662.24","7896.98"
"2021","3","SOCIEDADES","C107109","8338.0","3661.55","3753.86","183540.49","250629.12"
"2021","3","SOCIEDADES","C110301","5081000.42","3792440.47","279289.15","1.666109028E7","5.761146213E7"
"2021","3","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","4","SOCIEDADES","C105001","436878.27","346452.08","164794.3","1.849104959E7","2.286215473E7"
"2021","4","SOCIEDADES","C105002","25730.66","22206.54","11479.71","2530121.39","3207964.78"
"2021","4","SOCIEDADES","C105004","13084.03","10325.45","31540.14","3091637.04","3552934.39"
"2021","4","SOCIEDADES","C105005","1108559.9","896556.87","341729.86","1.476701376E7","2.350977642E7"
"2021","4","SOCIEDADES","C105006","116290.33","106812.7","47986.3","8245188.73","8594975.85"
"2021","4","SOCIEDADES","C105009","229677.23","214282.46","103376.64","7443994.7","6410667.66"
"2021","4","SOCIEDADES","C105010","0.0","0.0","0.0","11246.02","16810.24"
"2021","4","SOCIEDADES","C107101","566020.85","418940.42","220244.77","1.165580948E7","1.819486645E7"
"2021","4","SOCIEDADES","C107102","327528.42","278940.61","72270.8","4344915.65","6876877.46"
"2021","4","SOCIEDADES","C107103","526.6","75.53","0.0","4846.51","8971.57"
"2021","4","SOCIEDADES","C107109","6460.09","3013.02","2813.0","157445.3","237738.16"
"2021","4","SOCIEDADES","C110301","2795583.31","1769613.94","316874.69","1.862255718E7","4.017572042E7"
"2021","4","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","5","SOCIEDADES","C105001","650357.01","537542.14","175915.9","1.861054576E7","2.325473706E7"
"2021","5","SOCIEDADES","C105002","26951.41","23204.8","15555.4","2669521.79","3483058.84"
"2021","5","SOCIEDADES","C105004","10127.29","8725.45","16919.47","2873366.89","3382498.97"
"2021","5","SOCIEDADES","C105005","1071382.44","853661.11","280993.01","1.628202755E7","2.34753608E7"
"2021","5","SOCIEDADES","C105006","88817.07","81774.6","44551.94","7829780.64","8200638.54"
"2021","5","SOCIEDADES","C105009","178904.91","118182.11","69791.09","6636372.06","1.111953247E7"
"2021","5","SOCIEDADES","C105010","0.0","0.0","0.0","9059.57","16658.98"
"2021","5","SOCIEDADES","C107101","538341.98","419171.46","186908.68","1.144917556E7","1.784047238E7"
"2021","5","SOCIEDADES","C107102","362382.16","304047.15","70388.89","3503738.9","7124955.5"
"2021","5","SOCIEDADES","C107103","611.81","611.81","0.0","9140.22","12784.92"
"2021","5","SOCIEDADES","C107109","7595.7","3424.73","5041.25","207926.65","241546.88"
"2021","5","SOCIEDADES","C110301","4576195.53","3490314.01","368324.34","1.387639924E7","5.000096228E7"
"2021","5","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","6","SOCIEDADES","C105001","592607.06","488223.62","181328.61","1.809248678E7","2.30265982E7"
"2021","6","SOCIEDADES","C105002","64923.59","60332.14","11669.2","3401894.89","3561985.95"
"2021","6","SOCIEDADES","C105004","15824.52","9013.07","19807.48","3391890.75","3338114.86"
"2021","6","SOCIEDADES","C105005","863721.25","667060.1","529699.99","1.657516276E7","2.239844565E7"
"2021","6","SOCIEDADES","C105006","97581.68","89143.76","45905.65","7583620.65","7951196.14"
"2021","6","SOCIEDADES","C105009","343733.2","318386.48","94387.53","6788245.63","6955028.99"
"2021","6","SOCIEDADES","C105010","16.57","16.57","0.0","57941.24","103347.35"
"2021","6","SOCIEDADES","C107101","666114.79","516277.07","251851.33","1.256204946E7","1.903390305E7"
"2021","6","SOCIEDADES","C107102","402596.72","340207.78","82763.14","4899517.07","7756498.25"
"2021","6","SOCIEDADES","C107103","484.24","484.24","0.0","6579.65","10146.42"
"2021","6","SOCIEDADES","C107109","7862.09","2206.32","3929.26","301541.02","265850.51"
"2021","6","SOCIEDADES","C110301","7032627.05","5728196.02","405830.46","1.736458759E7","7.374070255E7"
"2021","6","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","7","SOCIEDADES","C105001","544649.98","448075.13","210848.58","1.870386681E7","2.345695607E7"
"2021","7","SOCIEDADES","C105002","42825.08","38113.02","12487.14","418146.27","2766960.01"
"2021","7","SOCIEDADES","C105004","12252.86","11195.51","21378.01","2987052.33","3295883.37"
"2021","7","SOCIEDADES","C105005","964114.53","791973.47","300244.36","1.438185382E7","2.005801533E7"
"2021","7","SOCIEDADES","C105006","78410.34","72079.48","44227.05","7597124.02","8118784.88"
"2021","7","SOCIEDADES","C105009","165041.89","124405.01","85902.87","6829964.99","9532029.39"
"2021","7","SOCIEDADES","C105010","8.62","5.72","0.0","12473.84","16839.24"
"2021","7","SOCIEDADES","C107101","551352.27","412208.85","237248.8","1.245184271E7","1.810323745E7"
"2021","7","SOCIEDADES","C107102","418359.12","357089.1","74715.4","4658953.94","7698562.75"
"2021","7","SOCIEDADES","C107103","258.37","258.37","0.0","6198.5","8769.4"
"2021","7","SOCIEDADES","C107109","10260.2","4766.42","3009.81","174705.33","264200.01"
"2021","7","SOCIEDADES","C110301","3695220.98","2443455.14","671317.05","2.045149283E7","4.859371838E7"
"2021","7","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","8","SOCIEDADES","C105001","610716.23","515982.12","175526.97","1.781913782E7","2.392950128E7"
"2021","8","SOCIEDADES","C105002","60877.59","54395.89","13349.26","2755405.22","3508908.54"
"2021","8","SOCIEDADES","C105004","9200.43","8121.31","20188.86","3029248.06","3372459.47"
"2021","8","SOCIEDADES","C105005","1076234.91","872800.98","268032.25","1.72945422E7","2.4049904E7"
"2021","8","SOCIEDADES","C105006","97130.62","89960.21","36885.1","7121514.85","8172714.29"
"2021","8","SOCIEDADES","C105009","155000.6","140885.12","94278.33","8058758.14","7030649.09"
"2021","8","SOCIEDADES","C105010","0.0","0.0","0.0","12912.67","13413.42"
"2021","8","SOCIEDADES","C107101","624552.97","493282.28","212914.23","1.327320528E7","1.943728127E7"
"2021","8","SOCIEDADES","C107102","385971.32","331331.88","80324.9","5402742.43","7558609.24"
"2021","8","SOCIEDADES","C107103","233.58","233.58","0.0","9255.04","10346.29"
"2021","8","SOCIEDADES","C107109","10600.61","6289.19","4318.11","183091.54","282766.51"
"2021","8","SOCIEDADES","C110301","3527345.39","2297369.89","400686.07","1.516608944E7","4.23718123E7"
"2021","9","SOCIEDADES","C105001","639914.24","549216.02","198324.28","1.978472664E7","2.396152391E7"
"2021","9","SOCIEDADES","C105002","48607.83","43303.09","12489.19","3252223.02","3354429.4"
"2021","9","SOCIEDADES","C105004","24897.04","17523.23","21677.27","2856895.72","3492197.5"
"2021","9","SOCIEDADES","C105005","1302834.3","1096613.1","466813.77","1.677766705E7","2.503204399E7"
"2021","9","SOCIEDADES","C105006","94301.31","87013.4","44794.54","7166867.44","7818380.01"
"2021","9","SOCIEDADES","C105009","211984.45","141736.7","106560.97","7948638.82","1.203463267E7"
"2021","9","SOCIEDADES","C105010","0.0","0.0","0.0","11709.09","13250.79"
"2021","9","SOCIEDADES","C107101","737608.27","578434.54","251270.78","1.41623388E7","2.057279377E7"
"2021","9","SOCIEDADES","C107102","457174.08","389492.02","74785.31","4841205.31","7501721.16"
"2021","9","SOCIEDADES","C107103","103.51","103.51","0.0","6922.11","11596.15"
"2021","9","SOCIEDADES","C107109","10820.33","6407.7","3578.01","204472.97","274044.49"
"2021","9","SOCIEDADES","C110301","4340349.15","2988145.81","403708.4","2.401472251E7","5.773012489E7"
"2021","10","SOCIEDADES","C105001","634965.33","418149.86","226103.55","2.010039385E7","2.409824737E7"
"2021","10","SOCIEDADES","C105002","49954.44","43282.39","13157.46","2544251.62","3925329.66"
"2021","10","SOCIEDADES","C105004","10736.74","9136.8","23750.18","2879863.19","3199911.41"
"2021","10","SOCIEDADES","C105005","1501307.22","1263574.52","360307.97","1.409152987E7","2.462102304E7"
"2021","10","SOCIEDADES","C105006","134023.75","122315.17","48122.31","7265643.54","8292241.77"
"2021","10","SOCIEDADES","C105009","166567.06","129412.72","113113.95","9368519.27","8513917.83"
"2021","10","SOCIEDADES","C105010","0.0","0.0","0.0","13028.15","15902.45"
"2021","10","SOCIEDADES","C107101","492433.5","371124.11","358670.37","1.609518098E7","2.041020499E7"
"2021","10","SOCIEDADES","C107102","410148.24","346118.01","76206.96","5104682.71","7718278.32"
"2021","10","SOCIEDADES","C107103","247.8","247.8","0.0","11047.4","10123.82"
"2021","10","SOCIEDADES","C107109","9579.85","4817.66","4233.35","561497.88","283424.26"
"2021","10","SOCIEDADES","C110301","2905184.7","1734817.38","460612.87","2.724211552E7","6.572606999E7"
"2021","10","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","11","SOCIEDADES","C105001","516662.6","334327.66","213925.5","1.990123954E7","2.230041617E7"
"2021","11","SOCIEDADES","C105002","41361.71","36000.4","17699.82","2766953.8","4285894.01"
"2021","11","SOCIEDADES","C105004","11663.12","10055.85","30118.82","3014258.28","3311374.78"
"2021","11","SOCIEDADES","C105005","688612.06","457151.28","336891.97","2.10012867E7","2.443103557E7"
"2021","11","SOCIEDADES","C105006","104056.67","93370.75","42232.8","6732674.22","7928687.57"
"2021","11","SOCIEDADES","C105009","214445.76","142134.54","129017.6","9341069.06","1.129529822E7"
"2021","11","SOCIEDADES","C105010","0.0","0.0","0.0","11623.97","16761.99"
"2021","11","SOCIEDADES","C107101","620905.42","469875.35","271711.37","1.378735166E7","2.04963151E7"
"2021","11","SOCIEDADES","C107102","367281.22","300715.77","122250.34","5363035.1","7367001.23"
"2021","11","SOCIEDADES","C107103","315.25","315.25","0.0","7316.44","10300.28"
"2021","11","SOCIEDADES","C107109","11300.64","6379.66","3274.06","200544.36","275158.64"
"2021","11","SOCIEDADES","C110301","1475281.28","331928.73","406585.29","2.31741911E7","3.954867528E7"
"2021","11","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2021","12","SOCIEDADES","C105001","366495.08","282469.75","363217.04","2.418091711E7","2.301220892E7"
"2021","12","SOCIEDADES","C105002","70475.07","58005.43","21942.89","588912.45","5106883.93"
"2021","12","SOCIEDADES","C105004","12042.67","9846.36","34634.86","3709276.01","3571220.62"
"2021","12","SOCIEDADES","C105005","146996.24","108140.0","3259024.32","4.416522805E7","2.632685121E7"
"2021","12","SOCIEDADES","C105006","130242.57","114863.39","43994.6","6995909.1","8527269.03"
"2021","12","SOCIEDADES","C105009","212041.57","117916.52","154813.05","1.07707267E7","1.42398389E7"
"2021","12","SOCIEDADES","C105010","0.0","0.0","0.0","70110.95","127322.86"
"2021","12","SOCIEDADES","C107101","241948.13","142708.37","571255.14","2.130573866E7","2.261574365E7"
"2021","12","SOCIEDADES","C107102","349580.78","269617.9","98448.6","6120936.42","8415197.18"
"2021","12","SOCIEDADES","C107103","1.2","1.2","0.0","20296.41","15942.71"
"2021","12","SOCIEDADES","C107109","15203.48","9187.91","5141.38","275652.84","335373.78"
"2021","12","SOCIEDADES","C110301","4940880.95","3453569.7","1194509.84","4.045925733E7","5.504750776E7"
"2021","12","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","50.0"
"2022","1","SOCIEDADES","C105001","479428.38","225056.35","189965.92","1.910060851E7","2.253286686E7"
"2022","1","SOCIEDADES","C105002","33369.1","28228.39","10216.46","2894941.85","2901016.61"
"2022","1","SOCIEDADES","C105004","12638.7","10483.34","16117.94","2660302.22","3266447.48"
"2022","1","SOCIEDADES","C105005","1373965.75","100430.67","172148.28","1.183544648E7","2.162330532E7"
"2022","1","SOCIEDADES","C105006","109455.72","100730.82","44097.1","6416784.7","7826574.46"
"2022","1","SOCIEDADES","C105009","464807.41","426590.23","90963.03","8315830.09","8836364.33"
"2022","1","SOCIEDADES","C105010","0.0","0.0","0.0","12550.54","14816.88"
"2022","1","SOCIEDADES","C107101","483015.63","208380.8","140097.93","1.017124023E7","1.722299506E7"
"2022","1","SOCIEDADES","C107102","414503.55","346956.48","51427.26","3746701.9","7010680.07"
"2022","1","SOCIEDADES","C107103","0.0","0.0","0.0","2677.11","0.0"
"2022","1","SOCIEDADES","C107109","10590.13","6113.99","3290.95","185581.88","270351.76"
"2022","1","SOCIEDADES","C110301","2920172.73","2091627.76","912958.93","2.24831882E7","4.317444974E7"
"2022","1","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2022","2","SOCIEDADES","C105001","452098.81","330355.26","211891.02","1.941794334E7","2.175405352E7"
"2022","2","SOCIEDADES","C105002","40048.82","33632.85","16502.12","3665271.78","3543590.77"
"2022","2","SOCIEDADES","C105004","12305.84","10041.43","25558.72","2906734.47","3168736.69"
"2022","2","SOCIEDADES","C105005","871599.8","111706.16","675516.61","1.660652474E7","2.302004505E7"
"2022","2","SOCIEDADES","C105006","118815.69","110637.38","32012.02","6051397.42","7193064.35"
"2022","2","SOCIEDADES","C105009","156179.76","86667.56","119175.22","8538528.06","1.110652959E7"
"2022","2","SOCIEDADES","C105010","0.0","0.0","0.0","11508.42","16914.27"
"2022","2","SOCIEDADES","C107101","399591.76","312980.65","181005.26","1.111905682E7","1.655098572E7"
"2022","2","SOCIEDADES","C107102","436769.87","368523.16","67504.0","6302099.86","7466103.2"
"2022","2","SOCIEDADES","C107103","1.2","1.2","0.0","12279.65","10.01"
"2022","2","SOCIEDADES","C107109","9924.5","5864.5","4182.19","210724.32","265955.17"
"2022","2","SOCIEDADES","C110301","5595491.17","4504127.74","266350.39","1.916596058E7","8.043805645E7"
"2022","2","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2022","3","SOCIEDADES","C105001","610512.42","408174.84","216527.83","2.113323845E7","2.561314932E7"
"2022","3","SOCIEDADES","C105002","49644.81","42407.6","17311.17","3102920.0","3462415.37"
"2022","3","SOCIEDADES","C105004","16317.21","13513.64","21907.6","3159983.06","3711414.66"
"2022","3","SOCIEDADES","C105005","892986.85","128116.46","682205.99","1.973737496E7","2.50295829E7"
"2022","3","SOCIEDADES","C105006","116890.2","106303.8","44763.91","7074144.71","8095253.51"
"2022","3","SOCIEDADES","C105009","218087.79","171154.68","115959.18","9807410.86","1.018021294E7"
"2022","3","SOCIEDADES","C105010","0.42","0.42","0.0","12793.4","19919.02"
"2022","3","SOCIEDADES","C107101","698490.35","562429.1","246522.84","1.367474347E7","2.052543095E7"
"2022","3","SOCIEDADES","C107102","595849.1","503277.11","68682.75","3775082.47","8573032.0"
"2022","3","SOCIEDADES","C107103","0.6","0.6","36.27","43205.3","5.0"
"2022","3","SOCIEDADES","C107109","14209.91","7926.43","3753.26","234247.2","300115.11"
"2022","3","SOCIEDADES","C110301","5083905.24","4268378.11","278534.71","2.541921511E7","6.954360608E7"
"2022","3","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2022","4","SOCIEDADES","C105001","629558.58","390682.12","225136.53","2.108176568E7","2.481467928E7"
"2022","4","SOCIEDADES","C105002","52439.7","44550.91","17340.67","3068522.97","5166546.87"
"2022","4","SOCIEDADES","C105004","12102.44","10876.91","23425.98","2995522.41","3520119.41"
"2022","4","SOCIEDADES","C105005","928697.52","519039.28","462343.08","1.861966845E7","2.493114261E7"
"2022","4","SOCIEDADES","C105006","105772.65","98232.99","38582.59","6178452.69","7623659.02"
"2022","4","SOCIEDADES","C105009","188493.7","127863.15","96116.99","1.067417347E7","1.181450128E7"
"2022","4","SOCIEDADES","C105010","0.0","0.0","0.0","12020.0","16404.33"
"2022","4","SOCIEDADES","C107101","710478.65","580940.2","235990.28","1.335777284E7","2.050330231E7"
"2022","4","SOCIEDADES","C107102","429283.58","370033.89","82880.24","7330020.77","8394580.08"
"2022","4","SOCIEDADES","C107103","0.0","0.0","0.0","240889.89","75404.65"
"2022","4","SOCIEDADES","C107109","13549.81","7850.86","3293.29","253370.64","303888.64"
"2022","4","SOCIEDADES","C110301","4501951.57","3665526.52","321352.15","2.843125846E7","6.983471789E7"
"2022","4","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2022","5","SOCIEDADES","C105001","526539.69","425810.22","235976.04","2.294627599E7","2.88331927E7"
"2022","5","SOCIEDADES","C105002","48903.83","41593.77","21332.97","3552570.93","4233521.7"
"2022","5","SOCIEDADES","C105004","14349.06","12032.66","24826.14","3266042.88","3775947.64"
"2022","5","SOCIEDADES","C105005","1479010.65","1284883.29","587589.17","1.534119902E7","2.596833527E7"
"2022","5","SOCIEDADES","C105006","147402.32","133975.19","33638.1","6902091.29","8315709.1"
"2022","5","SOCIEDADES","C105009","260612.47","188701.3","131269.72","1.022805883E7","1.227722666E7"
"2022","5","SOCIEDADES","C105010","0.0","0.0","0.0","6403.34","7790.98"
"2022","5","SOCIEDADES","C107101","717500.76","584021.78","251344.19","1.457326713E7","2.262038706E7"
"2022","5","SOCIEDADES","C107102","506001.6","422217.34","74410.12","5808674.42","9098101.27"
"2022","5","SOCIEDADES","C107103","1.2","1.2","0.0","433827.76","285959.75"
"2022","5","SOCIEDADES","C107109","17507.03","11369.83","3407.88","192869.48","328871.72"
"2022","5","SOCIEDADES","C110301","5180928.4","4333049.71","455157.32","2.745671231E7","6.884817275E7"
"2022","5","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2022","6","SOCIEDADES","C105001","524028.24","305325.14","200912.48","2.167595715E7","2.273295611E7"
"2022","6","SOCIEDADES","C105002","45303.23","38053.26","13879.25","3270367.83","3786004.59"
"2022","6","SOCIEDADES","C105004","14198.08","12065.46","19307.49","3606483.98","4239186.72"
"2022","6","SOCIEDADES","C105005","127628.59","90875.86","840213.46","2.627021055E7","1.783414914E7"
"2022","6","SOCIEDADES","C105006","97614.7","89302.91","35154.27","6621912.16","7593081.95"
"2022","6","SOCIEDADES","C105009","323453.35","233157.43","96518.52","9071136.04","1.230797566E7"
"2022","6","SOCIEDADES","C105010","0.0","0.0","0.0","77739.92","122907.73"
"2022","6","SOCIEDADES","C107101","861589.84","708544.02","256909.38","1.46864732E7","2.331331272E7"
"2022","6","SOCIEDADES","C107102","510302.65","439408.33","64330.95","5419567.03","8559382.8"
"2022","6","SOCIEDADES","C107103","892.0","224.04","1193.81","304998.42","290958.88"
"2022","6","SOCIEDADES","C107109","10457.46","4995.78","3281.05","248629.14","354128.19"
"2022","6","SOCIEDADES","C110301","2419203.66","1813247.43","456944.07","3.395811643E7","4.992316908E7"
"2022","6","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2022","7","SOCIEDADES","C105001","570813.83","415212.0","219158.23","2.442482679E7","2.791109138E7"
"2022","7","SOCIEDADES","C105002","45758.15","37846.42","18016.44","3553058.51","3737246.78"
"2022","7","SOCIEDADES","C105004","14256.25","11708.65","16449.97","3713443.58","4192446.25"
"2022","7","SOCIEDADES","C105005","1648798.4","272110.71","317807.25","1.502950854E7","2.791191874E7"
"2022","7","SOCIEDADES","C105006","123227.56","114017.08","35730.59","7397263.34","8686935.75"
"2022","7","SOCIEDADES","C105009","419373.24","339844.77","114112.5","1.112521135E7","1.240803602E7"
"2022","7","SOCIEDADES","C105010","0.0","0.0","0.0","16001.0","19284.73"
"2022","7","SOCIEDADES","C107101","834515.87","674398.1","249548.93","1.581093079E7","2.331277385E7"
"2022","7","SOCIEDADES","C107102","586770.38","506069.77","72748.19","5063255.26","8976868.02"
"2022","7","SOCIEDADES","C107103","31515.72","0.6","0.0","77233.29","323210.68"
"2022","7","SOCIEDADES","C107109","14896.97","8717.69","3993.58","261114.48","311294.11"
"2022","7","SOCIEDADES","C110301","5151956.36","4357329.53","474761.62","2.436715514E7","6.795612935E7"
"2022","7","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2022","8","SOCIEDADES","C105001","849598.52","519007.81","236819.72","2.565961241E7","3.113820702E7"
"2022","8","SOCIEDADES","C105002","62090.72","53254.87","22366.34","4211943.45","5040762.55"
"2022","8","SOCIEDADES","C105004","19864.7","16513.86","14764.31","3720917.76","4631969.28"
"2022","8","SOCIEDADES","C105005","1294164.25","1061429.45","802572.01","1.607060081E7","2.591972886E7"
"2022","8","SOCIEDADES","C105006","115285.68","105323.51","36206.1","7847217.28","8826475.15"
"2022","8","SOCIEDADES","C105009","197436.68","136143.41","160381.45","1.181783834E7","1.145562534E7"
"2022","8","SOCIEDADES","C105010","0.0","0.0","0.0","20184.26","18515.54"
"2022","8","SOCIEDADES","C107101","881217.19","715910.45","250049.34","1.662785618E7","2.392153371E7"
"2022","8","SOCIEDADES","C107102","572050.22","503369.89","72699.65","5999562.85","9011809.19"
"2022","8","SOCIEDADES","C107103","26641.89","0.0","571.95","103626.47","304529.23"
"2022","8","SOCIEDADES","C107109","18291.06","11704.98","3831.28","220760.75","333215.82"
"2022","8","SOCIEDADES","C110301","581077.03","8895.6","892626.15","3.454498404E7","6.05965477E7"
"2022","8","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2022","9","SOCIEDADES","C105001","609244.52","479452.38","273396.02","2.592151831E7","2.91176784E7"
"2022","9","SOCIEDADES","C105002","37299.79","30450.46","40425.43","5157299.49","4624009.05"
"2022","9","SOCIEDADES","C105004","16907.4","14467.11","19909.92","3734233.08","4185961.52"
"2022","9","SOCIEDADES","C105005","231853.17","123944.65","593524.24","2.672959325E7","2.668814915E7"
"2022","9","SOCIEDADES","C105006","129259.51","119083.19","41637.02","7605511.56","8849200.73"
"2022","9","SOCIEDADES","C105009","255162.69","165799.11","133099.77","1.22653443E7","1.340570069E7"
"2022","9","SOCIEDADES","C105010","0.0","0.0","0.0","15152.31","16399.94"
"2022","9","SOCIEDADES","C107101","1059577.68","883416.67","267051.07","1.650767017E7","2.503873632E7"
"2022","9","SOCIEDADES","C107102","533929.7","439554.55","77015.29","5446846.23","8805579.13"
"2022","9","SOCIEDADES","C107103","23352.62","2580.58","5.55","114631.84","301247.16"
"2022","9","SOCIEDADES","C107109","17757.45","11605.4","3791.5","223072.32","368298.34"
"2022","9","SOCIEDADES","C110301","4280686.29","3087658.57","440985.25","2.828424387E7","5.478140866E7"
"2022","9","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2022","10","SOCIEDADES","C105001","718103.65","576903.59","230186.59","2.546406051E7","2.930617247E7"
"2022","10","SOCIEDADES","C105002","48706.8","41339.64","24649.8","4465958.56","5038366.01"
"2022","10","SOCIEDADES","C105004","16690.0","13887.23","23079.05","4041192.85","4049274.6"
"2022","10","SOCIEDADES","C105005","1695533.52","1291135.62","310440.51","1.598673197E7","2.868578674E7"
"2022","10","SOCIEDADES","C105006","134625.31","122415.28","46021.29","7994707.11","8364086.34"
"2022","10","SOCIEDADES","C105009","299960.4","243679.21","145083.69","1.197358706E7","1.150602943E7"
"2022","10","SOCIEDADES","C105010","0.0","0.0","0.0","10010.37","16779.19"
"2022","10","SOCIEDADES","C107101","800550.68","646304.14","254856.49","1.633394977E7","2.450868277E7"
"2022","10","SOCIEDADES","C107102","530814.57","458485.2","70819.99","5793898.2","8819178.11"
"2022","10","SOCIEDADES","C107103","15664.21","9306.6","0.0","153190.15","262208.26"
"2022","10","SOCIEDADES","C107109","17207.66","11008.53","3861.2","219986.36","368528.0"
"2022","10","SOCIEDADES","C110301","3519720.75","2828544.71","474310.02","3.191709608E7","5.538359481E7"
"2022","10","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2022","11","SOCIEDADES","C105001","859405.28","557354.73","225935.73","2.600312688E7","3.081843212E7"
"2022","11","SOCIEDADES","C105002","59727.36","50536.99","18653.76","4525362.62","4635885.65"
"2022","11","SOCIEDADES","C105004","19069.51","15869.11","17569.18","5207049.0","3935850.75"
"2022","11","SOCIEDADES","C105005","191094.16","118398.76","900726.7","2.195002424E7","2.154359692E7"
"2022","11","SOCIEDADES","C105006","146381.1","134086.07","44424.46","7478991.05","7606831.01"
"2022","11","SOCIEDADES","C105009","215160.48","132250.19","149784.66","1.093489246E7","1.292208549E7"
"2022","11","SOCIEDADES","C105010","0.0","0.0","0.0","9535.89","7734.6"
"2022","11","SOCIEDADES","C107101","778498.03","630948.7","272539.93","1.539318246E7","2.446683664E7"
"2022","11","SOCIEDADES","C107102","486231.6","425042.39","81786.07","6361529.38","8831757.15"
"2022","11","SOCIEDADES","C107103","0.0","0.0","179.81","393635.94","308552.0"
"2022","11","SOCIEDADES","C107109","16600.44","11050.89","3586.07","195013.34","339934.4"
"2022","11","SOCIEDADES","C110301","3801617.3","3205951.86","511417.5","2.616705553E7","5.293146839E7"
"2022","11","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.01"
"2022","12","SOCIEDADES","C105001","558962.51","366354.09","384432.06","2.959556034E7","2.873283994E7"
"2022","12","SOCIEDADES","C105002","53173.0","44679.93","31287.52","4513754.76","4453853.0"
"2022","12","SOCIEDADES","C105004","20300.67","13696.67","23841.52","3676433.48","4440900.65"
"2022","12","SOCIEDADES","C105005","374916.73","134362.76","851104.75","2.360679023E7","2.45614768E7"
"2022","12","SOCIEDADES","C105006","141993.03","131191.46","48688.87","7681588.84","8287486.28"
"2022","12","SOCIEDADES","C105009","341741.61","265787.66","141590.45","1.282469429E7","1.52758973E7"
"2022","12","SOCIEDADES","C105010","0.0","0.0","0.0","101670.03","141997.9"
"2022","12","SOCIEDADES","C107101","260257.96","171830.56","433792.76","2.094203568E7","2.409792775E7"
"2022","12","SOCIEDADES","C107102","503846.09","378437.55","148720.74","6421613.15","1.051283505E7"
"2022","12","SOCIEDADES","C107103","5059.15","682.24","13.78","428521.1","426175.27"
"2022","12","SOCIEDADES","C107109","17670.87","10710.87","5050.89","309264.24","421725.52"
"2022","12","SOCIEDADES","C110301","3606634.69","2945902.34","1296912.2","2.610334303E7","5.831034793E7"
"2022","12","SOCIEDADES","C110303","0.0","0.0","0.0","0.0","0.0"
"2023","1","SOCIEDADES","C105001","545673.73","365751.36","184962.44","2.139621464E7","2.693207314E7"
"2023","1","SOCIEDADES","C105002","49238.39","42397.96","16223.14","4067018.55","4213855.8"
"2023","1","SOCIEDADES","C105004","15166.36","13431.74","15986.51","3006264.87","4080899.79"
